Gender,Height,Weight
Male,180.73637586471077,85.38388040287846
Male,180.82819380884717,88.91679327137234
Male,183.38168049819708,97.32588851266712
Male,190.85768644218604,101.64366046692064
Male,163.6052845736916,71.9180940242118
Male,164.4254378695166,75.51070963505033
Male,161.0730513304047,72.62612953397051
Male,172.33560969326425,79.89688628325759
Male,167.466733465152,79.13165290995511
Male,180.2550381083102,87.9394552376068
Male,171.6550980843255,84.80344975365125
Male,174.21674691226855,78.7282521993229
Male,178.62487374814202,87.68551487709342
Male,183.88198022897305,94.52902904227936
Male,179.88497605489505,93.43899219990793
Male,167.39438520300556,78.26541086488436
Male,189.98025255544158,105.50358405775964
Male,171.90953434701353,80.3810183652789
Male,170.5761454325755,79.65836290893515
Male,182.30809671109387,96.42907133270069
Male,164.24968914021466,75.72299501572653
Male,173.03183164043477,89.07683232431927
Male,169.6387951884011,75.0255066782975
Male,169.6868585853399,80.07520115994966
Male,172.4304750469896,79.20727197995919
Male,175.70088537487774,88.5430971887034
Male,178.37130524900368,93.28092444275465
Male,164.7337299109869,71.81017794126076
Male,172.2655769097182,76.68072937591111
Male,161.1382285663997,61.52193916817913
Male,182.49502451367593,98.9376278688009
Male,169.48930706359923,70.70273983175328
Male,182.79949635623316,91.3959988346789
Male,193.09422258928458,106.99594587241633
Male,181.54929725780758,88.61343200793833
Male,171.11931395796626,80.10710365866757
Male,179.21031914925675,90.00464789120544
Male,177.4624372548759,84.22535601980634
Male,172.58682790709275,80.42983211722085
Male,188.225579513831,97.85020567973741
Male,175.68630420081888,84.81742417304763
Male,169.05536057466819,77.81763461081813
Male,169.4220766748738,78.3854009424458
Male,170.8050049841313,76.31759042806938
Male,175.3905191318934,74.29500631643991
Male,179.50877782889623,86.17842819978277
Male,166.36744760837834,71.14283522391337
Male,165.575540968048,78.27958392726258
Male,171.6230832354498,76.67300816096055
Male,187.49107964811412,104.93174971303311
Male,181.88067308945793,93.99114591913424
Male,172.0208630593003,78.07381958186303
Male,173.30707515854988,90.62483357044626
Male,167.46073114358745,76.23147946294921
Male,181.73317910254553,89.71411103550476
Male,175.67752804997272,89.2935669118848
Male,174.23805468285533,81.7332336065043
Male,180.4860776498944,85.77506232922177
Male,161.65591133700772,71.84703733332154
Male,180.80343670491771,94.74951594371474
Male,167.9668298514167,84.8712559879238
Male,165.2457277123484,71.46595534478277
Male,172.95209087146984,82.37843309926711
Male,180.32258550357938,92.85563636043265
Male,188.52178418916725,104.82094773664761
Male,176.09088017615477,84.47094313579274
Male,164.92560917297385,82.1287390652517
Male,173.60097947894073,90.21359622122493
Male,180.1599777145523,92.23150259226259
Male,156.1536353720485,73.02891253599637
Male,173.966664305037,86.08012781958323
Male,183.00672027187926,90.79493356308481
Male,184.2050342454728,100.61798199931248
Male,180.93413493906073,97.07943229971201
Male,183.53815257310015,91.47456762694331
Male,171.61520135759534,84.89210595566122
Male,183.55972176724921,89.12810290061452
Male,159.00462991378436,68.80757538744353
Male,168.2405507211095,75.87189580550431
Male,176.91211102741676,90.17854692273153
Male,175.98624037167713,81.08369522989615
Male,179.64220799287025,87.77290345396145
Male,174.82468199837564,89.67705443189024
Male,167.676647713091,83.6561503496517
Male,168.69380043338933,70.38311641130386
Male,169.20368595495,73.01224030439637
Male,172.80844732654316,85.75259035604309
Male,179.0760910320003,78.45159961279273
Male,175.6606329124405,88.84138632979048
Male,179.81935743860063,97.84419741733787
Male,165.5937178932874,75.60425082057006
Male,189.95571437049497,108.60060902616598
Male,180.5099419414459,83.57335411929705
Male,176.10886237632317,90.69564213447255
Male,177.54397803458167,86.80826808739275
Male,163.63999223112654,76.69360608516598
Male,172.3444119744694,88.31951133516462
Male,171.57463649963177,83.1140739763687
Male,189.9093149861316,95.40585429013878
Male,181.4041228053666,89.8151854376127
Male,170.48567474096475,78.30570992068208
Male,177.44335329654783,89.37453794007483
Male,173.81426601418266,86.39719276171111
Male,172.55104582183918,83.69863179378368
Male,173.97817161439164,81.60082387661724
Male,165.7201242630609,72.3370611180907
Male,178.2707941993546,89.743540621839
Male,180.60449823790796,98.5349683439034
Male,173.85684949937928,85.2187872955229
Male,166.16826513308902,80.20938060673514
Male,171.96000180884448,83.9674385949102
Male,188.52658017778455,101.27348766642811
Male,180.76480451196767,93.85169241545306
Male,170.7661606004735,77.55870322039864
Male,172.41662035189896,79.46614420199364
Male,171.13599368994835,78.59881884441134
Male,174.65356719972505,82.14329864034602
Male,182.13139215245008,91.88617158186076
Male,176.2277267733612,90.6353378906136
Male,187.23998019094063,101.3672210178195
Male,176.41157556786456,99.43841572192471
Male,179.79717611593063,95.78960586098911
Male,182.29189789172904,91.06529839792336
Male,176.1323730548859,94.69831081068617
Male,165.82650479192884,73.20638623968661
Male,180.14148481107156,94.25666420036055
Male,174.23552322340294,82.00963163514604
Male,174.25364293945626,80.18842458491247
Male,176.47601006422494,88.25567732549614
Male,167.46447638609135,73.9267263733737
Male,174.04929705680976,78.58079689561178
Male,187.7799752806026,97.78686413930976
Male,180.84276206846496,95.29910614151066
Male,169.05373065733897,83.91942135373831
Male,182.2253816221032,85.24505911993333
Male,177.15186650240065,85.34291376336915
Male,169.54666147915228,81.42495108535056
Male,177.01875253316433,96.01742810055782
Male,178.82493275033715,89.65630026460589
Male,175.310129719066,84.48435010928753
Male,164.42000937435026,75.33155212580046
Male,180.33510907987812,85.62892062444308
Male,163.72792820275006,73.18765225035692
Male,177.1637873608251,87.74433507085486
Male,181.67819598294938,85.84228848064807
Male,173.55290629448888,94.23352591610023
Male,179.74238921684426,90.39596111533062
Male,181.4043860707451,95.17381251916008
Male,176.2518042010229,81.71223254597324
Male,182.88439983320947,88.98612901650021
Male,175.74634643227168,85.9133062818771
Male,168.0625627392749,75.06331402863809
Male,170.87124320768862,82.71851913488435
Male,180.12622192498168,85.96718252158095
Male,175.56451498575294,85.99814697337959
Male,171.21892571321885,77.18427457107074
Male,185.26416856212833,98.00338082532018
Male,179.04695888782933,80.30284551055465
Male,175.28097903314318,88.91210374378186
Male,169.57575919077334,76.05464681692155
Male,175.56648587281646,81.45481634970612
Male,185.74071865726523,100.07319958900362
Male,171.4165326943602,74.51031349324806
Male,164.985898970773,70.99536795897505
Male,172.16752225042305,83.30205398551745
Male,171.86249294195937,77.23605146960362
Male,168.8500483964295,76.47494962033605
Male,185.38715831065022,95.07391133305894
Male,176.69060998408392,88.59230248092517
Male,180.34904275425305,88.12816388216145
Male,177.58571889974823,99.48658355881588
Male,182.11074014163682,93.04387677389796
Male,171.83084977812646,81.12591095952017
Male,173.47070859389427,82.41493490513969
Male,174.4656294112285,92.317611717039
Male,175.0460599791796,74.90063432355284
Male,175.1606343687962,89.76482065771111
Male,170.8079774186365,78.58686304457642
Male,175.04629364829492,83.42303351472381
Male,167.22990303918846,63.28074691160998
Male,164.26453189150521,72.64786002000635
Male,168.39158021797803,74.19682639088889
Male,170.42786779789182,87.96149997449479
Male,170.17565592130944,86.11942970267619
Male,180.24340609271525,83.5482685005619
Male,173.78901540031518,86.5285905530957
Male,171.83742007008135,85.35178203215601
Male,192.0752906219659,102.58856229906847
Male,179.19507473651248,89.74121229245713
Male,174.98273082972764,86.40067433271655
Male,173.44271107555974,79.93042332710657
Male,165.08749877838122,80.60185691537913
Male,166.5624597183889,78.7716971402254
Male,176.03746413028884,95.44838437215647
Male,166.88997717226914,77.14311261595147
Male,172.2221371661511,78.66661759908526
Male,175.80901417225928,83.87151488555328
Male,172.75811526259582,88.11199362688163
Male,157.29445031614483,67.64158042527166
Male,170.85656129751936,87.28833086648525
Male,171.8991275089421,81.51964080836099
Male,177.72609518455545,92.0014934385932
Male,165.89619230378494,74.08495760494921
Male,182.64125381904958,98.42526741208934
Male,168.23411626714815,83.06631857400906
Male,167.1699547735417,75.54812267914241
Male,185.02616755174648,93.08430346989434
Male,180.21158636963676,86.03314685894149
Male,181.21327137447688,99.13212535028117
Male,180.48138696119454,92.126726995722
Male,157.2908901287356,63.44901148091201
Male,174.65664219707133,89.02213418361042
Male,171.66321122099708,81.60408669712743
Male,171.09870445897096,74.44259519156373
Male,167.33305765291897,76.2697797599619
Male,174.4846958638989,86.05103941206485
Male,176.61854834615494,88.51264920586848
Male,169.2521147038477,86.38002665721723
Male,177.31714999717568,92.71047541995691
Male,174.4468791607222,88.95765207419547
Male,181.90255402588392,95.08878633977187
Male,177.01208014721422,86.59111133327347
Male,180.088759367925,89.77089903044943
Male,172.73476754052328,84.70763621296145
Male,179.36398970503618,85.56182862483674
Male,181.7908331601963,79.98940715016553
Male,185.45267268797608,94.93400606323266
Male,154.3002193833408,61.75413411527302
Male,175.46858384870143,86.5919195015805
Male,176.1203935750217,86.82342597776145
Male,172.10312978737588,83.87221311146168
Male,193.10878793215002,105.35758320611247
Male,183.45814504676372,91.50968433123855
Male,175.059445016364,85.4098898238177
Male,165.95071630911517,79.2089329932848
Male,167.46830476748818,83.4210153084653
Male,178.9853908479799,85.04192381746032
Male,185.87985079769305,96.98297182414376
Male,174.1192344036541,79.46463437444672
Male,174.06469695572568,76.89106822922267
Male,161.53499676795442,65.57456799149524
Male,170.54637271860008,79.67310212095283
Male,179.8735813642628,89.43238166035147
Male,186.76692341175865,101.10018897925487
Male,167.99831505528059,75.01339924612654
Male,172.48339836091924,77.28672617384534
Male,181.44077458695213,98.24671187649977
Male,170.46620668698657,78.77891348602493
Male,186.14115163260064,98.81906564277914
Male,161.728361211397,73.02183484757097
Male,175.8323135654389,87.87134956864807
Male,176.9621150231741,80.32614998884308
Male,179.03303834086174,92.89226745484716
Male,175.27188178137763,80.15051813103038
Male,173.88305078060043,87.42035630613877
Male,167.7028238075957,75.71928366142403
Male,176.06814957820714,84.68843335524127
Male,175.45746103432884,85.49033048103583
Male,186.8481667316476,94.49500762487664
Male,167.86272977208466,73.24073211246848
Male,186.7560002064174,97.49045768698367
Male,176.9848129477863,93.03103650733107
Male,169.35902403700146,83.08267883902357
Male,185.32263028798772,94.73698153553606
Male,173.34705524692586,94.29731362593515
Male,182.7698297573379,95.53915093517551
Male,180.4889287068237,92.64074274168208
Male,170.1214528685578,88.52550118243265
Male,173.93412527234403,86.4789217823737
Male,181.06248113386366,90.53756307416643
Male,165.05035897909934,75.65603054233968
Male,169.5751850384507,81.08730565764127
Male,174.66605077865344,84.2504115673229
Male,175.24106066062805,87.87074418871246
Male,181.08979427273255,103.76440639190386
Male,175.3856751371364,87.23342481288617
Male,169.01536432138778,79.81110709186802
Male,174.02942955060686,79.88264814688027
Male,171.3476768954414,80.4909410015433
Male,181.2477513282133,91.50148611458094
Male,174.21963134583012,80.20094327720136
Male,177.12966023563774,84.1379865540127
Male,177.37799695026763,85.27937824063628
Male,183.92288783989733,85.88863414627075
Male,166.2038760443794,75.32732155125443
Male,168.31984819641826,77.2109653757882
Male,177.73472421805653,96.50986800906576
Male,180.8713533282676,88.9548780990703
Male,177.64099648900307,91.73653953709615
Male,181.3204963700996,91.3070326036322
Male,164.05550544156048,71.86126732262947
Male,174.73418041631766,79.13355386126486
Male,173.85219668928966,83.34847287315918
Male,175.7720084300517,85.30771252275191
Male,176.34208396453565,79.90631738041405
Male,176.7998120114592,88.07288520446984
Male,185.1195357116989,88.07233962422494
Male,157.93296130331484,66.16727545297324
Male,174.94175481506798,86.99941459125397
Male,180.54341223882088,95.1716796556576
Male,183.3436366691579,91.27504054042993
Male,183.0393976441675,94.68564779477323
Male,171.1453470491959,82.84508180849207
Male,172.55397171387358,75.48075683762177
Male,179.83690285864282,87.70682204738458
Male,166.49476803062396,80.92887969806166
Male,178.2857101829356,93.39763749272743
Male,182.31864823540656,90.34459974658412
Male,173.05093257449244,87.08823880796461
Male,173.6330857095773,79.48338522874195
Male,167.86950681353815,77.10042861884172
Male,181.81351277247225,93.12816154472335
Male,186.78313601622466,88.90852384204898
Male,180.6334508769792,94.39694178943945
Male,179.817528466366,92.01394912731291
Male,182.1918136310806,85.530623107039
Male,160.51918713820768,73.66427548694557
Male,172.97682805911248,82.9262580940349
Male,167.2744933120489,71.34578746680452
Male,173.59999951350315,81.03219594897595
Male,176.68298148210118,84.90588931143583
Male,174.5698923450108,77.83263790043446
Male,178.20202523634595,90.9452055801365
Male,175.06527510081506,87.94891628578549
Male,163.3224424628875,70.51688388417914
Male,178.95730796172208,87.31424261201315
Male,174.30512050323833,72.4999852156712
Male,176.9484694312035,79.93617886523356
Male,175.4095667328286,77.87252892226803
Male,170.75654501213526,82.40799044546122
Male,167.9341312252619,77.72637607437777
Male,174.2881638580323,81.23901342307619
Male,175.89249254633953,85.02012307993016
Male,176.8904417063242,82.54173347051565
Male,184.90445202694687,97.26713630340316
Male,190.61174748327042,94.5698081521424
Male,180.27061769246924,86.26847748796915
Male,188.94555156000445,98.47790952075736
Male,163.47989623415458,70.78181338556735
Male,181.17058270847946,93.59872614275011
Male,170.61694208283748,80.79491221473695
Male,188.98024658868712,103.78158539733107
Male,162.22451923735682,79.12624167478185
Male,174.97041908783964,74.47387872195465
Male,183.21525516995592,96.21645156465578
Male,173.74546446996865,93.43081170436825
Male,165.33534723536377,75.93357504966168
Male,175.84338495444698,88.53453047441904
Male,182.74738219288716,94.86416738686984
Male,171.3559962648293,82.6763199930576
Male,176.05478795149406,86.25176730702042
Male,161.8768623459542,72.71877726730114
Male,154.12673620316332,58.63992007561406
Male,179.48484061611796,88.71941907371291
Male,171.6888390590621,84.69452015487755
Male,189.60975002361985,103.1748957225882
Male,178.9863802892517,89.42745216837415
Male,182.7377867189613,95.03686291124716
Male,188.02540705804822,95.12892157223129
Male,179.78685953204644,99.9713316913619
Male,164.4072326809423,76.73829342132743
Male,173.69288116366687,84.28372643078957
Male,181.53182083795835,87.38843225256463
Male,170.03891249346285,80.28394003714196
Male,179.82432667070964,90.67908528748661
Male,165.8427843409803,76.51260328808888
Male,156.85518496558507,56.021833569250795
Male,158.70090512475915,72.6722168747161
Male,172.22642687025416,89.37986895337824
Male,176.5960254706125,73.4562075071737
Male,184.15192185022158,91.45354010800997
Male,179.03264865088804,88.3384119388
Male,169.3919294227864,73.7258080426009
Male,181.0814706626488,79.73286517602358
Male,182.36378868284228,94.9566032588712
Male,185.56311439627663,92.72577397609977
Male,174.88752009544365,95.63223772284671
Male,167.75542739810334,76.79196561987574
Male,187.92418959555798,101.28168024962085
Male,175.8991094104088,87.5042589927093
Male,176.12526932648635,78.41487593996598
Male,180.27971301555007,86.88079526327029
Male,161.44564516791223,71.25602923331202
Male,177.2161834179878,82.90045093959908
Male,165.57873300808146,68.8829670066644
Male,177.74650968259934,87.68303075647074
Male,177.1665167655799,84.09431752338139
Male,180.77543512718415,88.608757714517
Male,179.25288452868108,79.00085591899229
Male,166.75376737862348,74.6711174331025
Male,170.5315719137585,74.30612305150159
Male,167.43194083220325,79.23807623838321
Male,187.41805656644,96.55354013397051
Male,172.05261840494188,78.36474404131656
Male,166.48195368391185,77.99561508441995
Male,180.88333791684855,88.85415714213197
Male,166.60457923578014,79.28133719413152
Male,166.7955883809582,79.16864210507346
Male,157.41074913154088,63.61802705761133
Male,187.70584426338564,97.75950260857687
Male,183.7491464506048,97.89489065823764
Male,178.59170362581642,83.55730628049706
Male,170.47353346099487,76.28216196265033
Male,167.4685036815031,68.65515564536689
Male,170.7584723528198,84.34020900300952
Male,178.09043281865007,92.17312099896553
Male,190.0974092880675,101.56266225757506
Male,163.89934866875805,67.33432465011066
Male,177.93018691424874,93.96582643746258
Male,182.45624868923355,93.05807789605306
Male,185.00531882374196,94.976183344761
Male,186.18673899669167,90.32513772284943
Male,168.6387088164722,74.85923335398867
Male,168.948511378955,81.97756681323447
Male,175.9529440254305,91.74546945653786
Male,173.30916297637526,88.55419061045986
Male,178.85122734702344,83.55222754872426
Male,177.1062884212997,85.46655767401451
Male,166.39726408208338,71.29479605541724
Male,175.60866416677416,89.13937610666666
Male,187.11211954198401,94.4971334823424
Male,167.36759141543118,71.73922253831066
Male,173.62024955417954,83.7181079164136
Male,178.8788155452018,89.75397784570067
Male,183.0837109123805,92.00328193601949
Male,182.1462569547458,90.28606756798004
Male,166.95207115371085,70.84986778498322
Male,162.30177902592914,76.32632107819727
Male,178.60266466835503,91.38806716434557
Male,167.10337367372722,79.1768162990898
Male,177.3617590304372,89.31101679299863
Male,173.56112123309657,89.68561012218277
Male,172.06363673797833,75.12167043318821
Male,190.58607917933608,105.61728664489479
Male,186.44630864371285,87.40698624805488
Male,176.6690951735744,87.15721938191655
Male,163.92916105148066,71.26044317382585
Male,171.5687741366514,74.14748415726395
Male,185.66505408162413,93.04198548333243
Male,169.04711192474892,77.74539314543628
Male,187.93867463969727,94.76851862192562
Male,179.99122767045972,95.12884990131927
Male,181.7845835895075,93.54215771420226
Male,167.2295134814593,80.36811637101813
Male,178.49985550306013,96.0164416375991
Male,156.90474586820423,67.80718329717052
Male,190.0553610810485,99.92578997129024
Male,181.87707045253674,87.26889506274694
Male,170.84066308614135,74.09819172197868
Male,180.14745385863915,90.60243657137461
Male,190.65155836684252,99.13092425623583
Male,185.67622565537266,101.22741567619592
Male,179.48145975835214,98.84439120451155
Male,170.5474550675771,77.64525120119002
Male,170.4928097115584,66.9106377121347
Male,176.59335766508374,77.11437018193651
Male,165.6707168251615,72.94153036400135
Male,173.76257556425185,83.9581566755365
Male,174.65919778824895,80.3099266100118
Male,172.55964678380386,85.66172191328526
Male,175.864084875568,72.21990302987618
Male,173.90293875194862,85.29672383046531
Male,166.8635057362459,68.46286601838413
Male,176.35473503777015,78.15232706506984
Male,167.98389419815283,75.44844385145396
Male,180.0277022507522,84.50785685750067
Male,167.571585098716,85.10584088117686
Male,164.9453531660446,74.3220854989941
Male,173.65625243580735,89.31950402218231
Male,176.59490031806828,86.03510148790657
Male,168.79722943517936,85.70287859814286
Male,176.46543767478914,80.42808058141405
Male,174.57445070619406,83.5058648394721
Male,187.40443717951928,100.33564433683355
Male,194.31478368522562,98.81285550790157
Male,180.91328288917083,90.33231879932517
Male,163.84577453853646,74.60334087105986
Male,168.9196899474128,74.04530127702766
Male,175.79444912249687,85.0906214689805
Male,161.40777908665473,68.18442560393152
Male,177.1170662195106,91.93065867247256
Male,174.26484949901516,82.41489184950476
Male,181.5188908295847,93.69199850024988
Male,176.55409952369746,92.51039251139092
Male,187.3494747846846,105.03794600554784
Male,173.42557837735401,88.52151027501314
Male,184.03476889352032,90.83446914925578
Male,179.75375090681297,88.59549092844217
Male,178.94843749213285,85.30559514755646
Male,175.01641108759839,88.28107472767482
Male,175.86560505462796,89.52929313160045
Male,170.88573210110778,70.93711664050068
Male,181.51796231661777,94.22609295915963
Male,174.85520912229177,77.96877548001224
Male,181.37115037273526,98.37790983756054
Male,178.1679801460677,86.43327743915691
Male,179.52641522532497,93.47838511813424
Male,174.09443477865278,91.20584684570022
Male,181.4442063567759,93.69345068042993
Male,165.66088402280857,72.10303223801587
Male,179.7638046025897,94.4324562992821
Male,177.19064076539098,85.17553826135011
Male,162.4648279389846,76.34895999932652
Male,178.57257470323893,89.26759712571474
Male,178.60479702318506,93.20720444228708
Male,171.20973600995896,74.63691215047075
Male,170.48861775642087,75.82382185768209
Male,173.67905291265512,76.64277728836645
Male,176.72872699020056,83.54640279118549
Male,158.8319233413252,76.26001189110657
Male,176.11552667575248,83.50086861097869
Male,169.64016688802855,78.08411170642493
Male,191.49388226504405,99.14045228520362
Male,178.34261787387842,86.01282257377007
Male,180.60305158441878,89.2335311581669
Male,177.2764752450493,82.41414656731564
Male,168.838484929432,79.54156542441405
Male,179.61283378383115,94.65326012934422
Male,161.59154190663813,73.77549894932562
Male,179.19517048228823,86.76590060520182
Male,171.2031655790366,87.37989833293287
Male,181.44534425440028,96.75182462982403
Male,174.22724904538288,84.98980994602358
Male,181.48890939961095,92.26679047829433
Male,179.57492646581764,86.16121488835964
Male,181.3343197914113,89.48165922127393
Male,179.03353364055135,87.69158593809433
Male,188.99679715336194,102.81225529809932
Male,161.03707500177202,83.98555013176961
Male,173.73528656166155,77.70027594286938
Male,171.27182961857287,79.42148132954875
Male,179.86247991141522,88.98916711571202
Male,170.46008835668297,88.3230629016322
Male,172.02967854648972,83.65916117992334
Male,174.1191137507044,81.43165074460407
Male,174.29349183035575,87.34949594795374
Male,179.33863296567432,89.49716425227255
Male,170.40042429724602,74.45610014466304
